Fecha,Hito,Tipo,TipoCodigo
7/20/2015,Credit Suisse,Asignado,1
7/21/2015,Credit Suisse,Asignado,1
7/22/2015,Credit Suisse,Asignado,1
7/23/2015,Credit Suisse,Asignado,1
7/24/2015,Credit Suisse,Asignado,1
7/25/2015,Credit Suisse,Asignado,1
7/26/2015,Credit Suisse,Asignado,1
7/27/2015,Credit Suisse,Asignado,1
7/28/2015,Credit Suisse,Asignado,1
7/29/2015,Credit Suisse,Asignado,1
7/30/2015,Credit Suisse,Asignado,1
7/31/2015,Credit Suisse,Asignado,1
8/1/15,Credit Suisse,Asignado,1
8/2/15,Credit Suisse,Asignado,1
8/3/15,Credit Suisse,Asignado,1
8/4/15,Credit Suisse,Asignado,1
8/5/15,Credit Suisse,Asignado,1
8/6/15,Credit Suisse,Asignado,1
8/7/15,Credit Suisse,Asignado,1
8/8/15,Credit Suisse,Asignado,1
8/9/15,Credit Suisse,Asignado,1
